Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f16e96673bb9fc5c74e9e7c86249e91133e3ca78aea0218cc08297994f6ab6a1,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Local resolution
ef34ed413efd08a0a98e5726e7484144e199bd392ff9821623d3585610eb1b37,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
e83d499d8bee13171d92cfc641c85efff081aafeb9d38fa2c4923a67c4c292d6,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.205583,51.614770,On or near Peter Collinson Vale,E01000262,Barnet 017D,Investigation complete; no suspect identified
3f30855a7d79f690b8149a81e051ebc4112598fa5fff9debe0e6481b0b072021,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.222245,51.590528,On or near Florence Street,E01000243,Barnet 032C,Investigation complete; no suspect identified
745ecb40e8f0262d5215bd2cf03d50555421b8a065124ae274bffd30e8b9fd65,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.208901,51.559805,On or near Woodley Crescent,E01000143,Barnet 041D,Investigation complete; no suspect identified
3206e0fb9c990c818d8618803f9bd9b14537b3e96fd4a1ee20d3bf6b9de76914,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.145735,51.514195,On or near Dering Street,E01033595,Westminster 013E,Investigation complete; no suspect identified
2c1db8d94357ff49ffac8834e47242a384e262021541ab5ee18727438a5c7644,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
a7f81c872d8eb7b0834f47a786054b7ce649934bf7fd0c3e08516c225f7b2e82,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.196588,51.600469,On or near Victoria Avenue,E01000204,Barnet 025C,Investigation complete; no suspect identified
1dfe6d95ab241aaf91151947dbb20b7ba987357cec3e7ec9a48ed4068de522bb,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.251942,51.593124,On or near CHEQUERS CLOSE,E01000148,Barnet 030B,Investigation complete; no suspect identified
b33f8795ee26dc982d0577796b86509a5aaaab5ecc647cc5a103dd41a2593533,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.229279,51.583387,On or near ALDERTON CRESCENT,E01000314,Barnet 032F,Investigation complete; no suspect identified
603841ab4e8b4fbdd7fdb603fd67bc9eedfbeef533e6c625892c63e6c36e552b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.227859,51.585748,On or near PROTHERO GARDENS,E01000237,Barnet 032A,Investigation complete; no suspect identified
0b43c7b5b2e43747b2f25e56f3d93959efed765d7665c5e1afac396a1f540978,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.131412,51.527861,On or near Grafton Place,E01000945,Camden 023B,Investigation complete; no suspect identified
752db73af937b202f1fa4ec105368365a5d6224e482dd099412f6ffd7c5fb752,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.151822,51.547176,On or near Marsden Street,E01000905,Camden 012D,Investigation complete; no suspect identified
f031edbb1961b2bd5b222c0aec0de8daeca73227868079f8fca341b7dd5d738a,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.146237,51.541576,On or near Camden Lock Place,E01000863,Camden 021A,Investigation complete; no suspect identified
d0ab22a13711372130f3992b5359a4987e7956427c85e932294315e47cb1be6a,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.126349,51.513956,On or near ,E01000919,Camden 028D,Investigation complete; no suspect identified
b34c1638548c7f375c47c25463b7b81ede9ab32eec7ac13484850dbf8e098c6f,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.128162,51.527665,On or near Flaxman Terrace,E01000942,Camden 025D,Investigation complete; no suspect identified
705b212ebfc275e8ab7a87b9d41845d9f9f45b31b1095f2fb580aab2816d7ecb,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.141752,51.548654,On or near Crown Place,E01000922,Camden 007E,Investigation complete; no suspect identified
0726af592289c731b7e64e25f64850b37ea561a87d637cf581d23612c856b4a2,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.125331,51.513753,On or near Shelton Street,E01000919,Camden 028D,Investigation complete; no suspect identified
b60cb92f5742a88c1695e734a434affc0c369ec13be72486e2a6a9394444f5c0,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.141853,51.530958,On or near Augustus Street,E01000949,Camden 023C,Investigation complete; no suspect identified
ee0651c639f6500526f134ee991855eb094c48f1cb26c7cb8ee8ff947c7f11ae,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.135074,51.550085,On or near Dowdney Close,E01000925,Camden 009D,Investigation complete; no suspect identified
29d82502324153ef4a7f5d56f99809e70435e6cc4998f1f829ae9c928a106d94,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.191512,51.537759,On or near Kilburn High Road,E01000930,Camden 020B,Investigation complete; no suspect identified
37be9fd60d1c3dccae67e0e23c9c36d3deb9e924356bd19a83c11c7c80841114,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.157751,51.542144,On or near Erskine Road,E01000857,Camden 018A,Investigation complete; no suspect identified
0abcb9a0432ff6857b71652dd65171f54f515c3efd6ef1163496703e9a603493,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.126922,51.540666,On or near ,E01000953,Camden 022B,Investigation complete; no suspect identified
6680ead4a99d61765aa96d2e3d542503c6ff666732f4677b7ee25502078e25b8,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.136450,51.526277,On or near ,E01000945,Camden 023B,Investigation complete; no suspect identified
8549ea8b2156c236ba42e97097032be674d481cc25490427bfbb277c711ca05d,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.124485,51.536437,On or near ,E01000953,Camden 022B,Investigation complete; no suspect identified
105c1966af8339af950b52bc8018c0be1ee7f08c5d6a4b44456947822f32a289,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.144307,51.540595,On or near ,E01000863,Camden 021A,Investigation complete; no suspect identified
4242db969b88b7a0861eed6da470b1dc70997f1b7ab5279bfcdf222075a2cba5,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.171585,51.549248,On or near Belsize Lane,E01000848,Camden 011C,Investigation complete; no suspect identified
eb819dca4a2316251aeb5abcf2ca975bb52c76d89e14ff42866436d6ce89346e,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.135889,51.525189,On or near ,E01000852,Camden 026C,Investigation complete; no suspect identified
a2c3d3f41b6ca1684a8d0d24626076d8dfdea33506c6bbfb8fb3288449301621,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.172367,51.541959,On or near ADELAIDE ROAD,E01000963,Camden 017C,Investigation complete; no suspect identified
bbb499f46d9f5b0086394c021a51a1bee55f26c4b984d337ae39a6284a47ea4a,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.135320,51.518301,On or near RATHBONE STREET,E01004763,Westminster 013B,Investigation complete; no suspect identified
bce7c28710d89710687d89a1b3e0deaf839400a2ef6342766c0e1b7ae5590bd9,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.136709,51.544311,On or near ROCHESTER MEWS,E01000867,Camden 015C,Investigation complete; no suspect identified
fd11e551feddca041926142c849939afc3e7b2ed3a06fdd22f90e8c45493daf0,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.130508,51.528809,On or near CHURCHWAY,E01000956,Camden 022E,Investigation complete; no suspect identified
b566d24f61473d98f12270a82fd32b9d9f7f5d37ac35c41ab24262b755e77caa,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
c8859c438be9ade309f953ba7dba6bc5786d92d39e3852f1ff780e6b97cdd1aa,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.346888,51.606432,On or near Boxtree Lane,E01002140,Harrow 005A,Investigation complete; no suspect identified
d9aeaee8d4f2a9716e53f8094b634a2233cbbed620dda6c9124fcc2ee1c2f9b4,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.341982,51.573002,On or near Nelson Road,E01002137,Harrow 029D,Investigation complete; no suspect identified
9419179904b893fbf39a923c1f7e9d854d805c0a183a6fb589e320249546a247,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.366640,51.564789,On or near ,E01002212,Harrow 028B,Investigation complete; no suspect identified
24c50106a663cb9e3d71207d87889020385f0cf89bb1cec52866e8f494d457ef,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.336304,51.566870,On or near Julian Hill,E01002134,Harrow 029B,Investigation complete; no suspect identified
99cfccb0ed8b3baad57a3c058851ef2241941c42c6964824d5ff4ff1a745996f,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.315623,51.582230,On or near Nash Way,E01000536,Brent 004A,Investigation complete; no suspect identified
7cc3a2b5f59036ad6658529847a661864f75335340f471b4dc954aeec38c6672,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
28688a44fa0d150d57f3a40794182b4e3031e0d52b67ab1acb8eb5a7f48e0eb7,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.220620,51.549724,On or near ,E01000559,Brent 018E,Investigation complete; no suspect identified
7553464c2c4978b97bf956e3c901bb18041b30e20bc3b3353b8a8fca087ff9e7,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.305637,51.585656,On or near Retreat Close,E01000541,Brent 004E,Investigation complete; no suspect identified
414126c0ecc9e739f73e976d0e0063625bf2f141a0c7e2acf1e6c7aae4e082d8,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.136977,51.405210,On or near Avenue Road,E01003415,Merton 017C,Investigation complete; no suspect identified
100a661f062238eb2a0dafc7d1da48c8539e77eb27536cc5c53cf0b651fecb98,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.135640,51.398471,On or near Dahlia Gardens,E01003429,Merton 019A,Investigation complete; no suspect identified
e8223cfdea34802976ff5294a0fdf078e6534db4cd1d02143de0dcc4c4837a71,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.216798,51.388691,On or near Tudor Drive,E01003422,Merton 025E,Investigation complete; no suspect identified
a255c1f9c5ab116ea705e4273a2184fc0052a10cd86433fa0efb81e650526d37,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.241019,51.400981,On or near ,E01003470,Merton 020E,Investigation complete; no suspect identified
ac9683b05843f40071f72020c5f79b603154c8c0a47d964b14b0136961b6309d,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.144506,51.400347,On or near Hospital,E01003416,Merton 017D,Investigation complete; no suspect identified
024abab903891ef72172b4ae7459825ff708e75eef3272ae584767e765008a5d,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.117319,51.502888,On or near Chicheley Street,E01032582,Lambeth 036E,Investigation complete; no suspect identified
265ce1d241ac4af55041f8a04e58fd2a5c83afced553a0a631133e72059d8fc9,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.105895,51.445133,On or near Bello Close,E01003169,Lambeth 025D,Investigation complete; no suspect identified
09d2aa384101abefe976bc8af9518901c3662fa50a3ebf4917f4d0e799268264,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.138216,51.462818,On or near Venn Street,E01003041,Lambeth 017C,Investigation complete; no suspect identified
e78a76a3bf9314ceac0cc5b6f1846763d8d1fe9ff74b8333803def72dc84217b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.117319,51.502888,On or near Chicheley Street,E01032582,Lambeth 036E,Investigation complete; no suspect identified
57d5849365f8727544a0e5fbe21a9371294da388de244d85581521dfca733deb,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.133274,51.463980,On or near Edgeley Lane,E01003035,Lambeth 012B,Investigation complete; no suspect identified
3913e8991f73d48a91728c6ab7dc54d9aa226bc1eac9c39b6a5bf038a188b276,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.142695,51.456738,On or near St Gerards Close,E01003026,Lambeth 019A,Investigation complete; no suspect identified
bf50b29cf1b6458b0f4f760ca88e18a8a59afc04e3be00a79aa6103cc8442d29,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.129726,51.443007,On or near Kirkstall Road,E01003138,Lambeth 026D,Investigation complete; no suspect identified
a17e3e82e6e853ad53a43f7fe538ae7bf5f4573ca9a5db498014d9182ad457b8,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.117319,51.502888,On or near Chicheley Street,E01032582,Lambeth 036E,Investigation complete; no suspect identified
02452cd804e86f18284a661e1082c9f44045e0043b768997d7fbf5db91d98582,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.135556,51.418568,On or near ,E01003114,Lambeth 032B,Investigation complete; no suspect identified
87437c5f5dfc577f2bb8e8c57ce1993e4de16cd98fa8d1fe6871ccf66e50d274,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.128602,51.474364,On or near Priory Grove,E01003123,Lambeth 006C,Investigation complete; no suspect identified
7cfae5d5fc6ab4de08351a29d9df52f71463d650158e2a27ee7699228c107767,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
de554bd928d5e875db77fdd9ef4f9d0296e2b6feb6d147ecc4b9942e728a4e2b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.115169,51.425733,On or near Benhurst Lane,E01003149,Lambeth 030D,Investigation complete; no suspect identified
237e8c8b3f55d5771569697067cb8215508c51b74ee28601b45f6ba94c424423,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.119554,51.442260,On or near Arborfield Close,E01003132,Lambeth 024A,Investigation complete; no suspect identified
21e9bdc1c7ba44e082b40d727823029917dfdfadf868b63530ade419bbdf3fcb,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.079755,51.421255,On or near Jasper Road,E01003062,Lambeth 033A,Investigation complete; no suspect identified
07ebe82911a922e601df2f8c1a98878978c8f9adc63f5e3fc9ee2034af08f790,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.119752,51.459853,On or near ,E01003020,Lambeth 016A,Investigation complete; no suspect identified
07ebe82911a922e601df2f8c1a98878978c8f9adc63f5e3fc9ee2034af08f790,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.119752,51.459853,On or near ,E01003020,Lambeth 016A,Investigation complete; no suspect identified
0ecd963da0d71a3a3b1eb6cbb5dcf1c7676d3efa5c78a4923458632d766cdb07,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.125675,51.479389,On or near Hospital,E01003097,Lambeth 006A,Investigation complete; no suspect identified
0ecd963da0d71a3a3b1eb6cbb5dcf1c7676d3efa5c78a4923458632d766cdb07,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.125675,51.479389,On or near Hospital,E01003097,Lambeth 006A,Investigation complete; no suspect identified
042e2cc04b452488acfb07baa35164590c7fc1debc4e83026297346410aa3467,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.106231,51.437009,On or near ULVERSTONE ROAD,E01003166,Lambeth 028D,Investigation complete; no suspect identified
7f365a13d693bd11169f09e06c18e93d45ab025332dfcfab1efb190df626277b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.086056,51.420558,On or near LUNHAM ROAD,E01003063,Lambeth 033B,Investigation complete; no suspect identified
68d5db1698e4097f9198ff59258162f6e3297baa23c3c672424dfbfea24f0f93,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.104743,51.458001,On or near CRITERION MEWS,E01003044,Lambeth 018B,Investigation complete; no suspect identified
706d5d6f7e19e9f29ab96dcec040ebb720317221d75947b54c09a1a966ac89ad,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.458471,51.470361,On or near ,E01002444,Hillingdon 031A,Investigation complete; no suspect identified
bbc5f5dba65bcdfd8ac6bf6725f26b9c482999df94cb11caac52d2cad61ede42,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.493668,51.469668,On or near Bedfont Court,E01002444,Hillingdon 031A,Investigation complete; no suspect identified
b1b27de6775c8eb172faf4e0f4a1e102faf76dc3773d2884148b471492a79e9d,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.452489,51.469799,On or near ,E01002444,Hillingdon 031A,Investigation complete; no suspect identified
8414e67385ef785261ab0a9995b2748bddefff9477d2de16539395385e325c3b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.493668,51.469668,On or near Bedfont Court,E01002444,Hillingdon 031A,Investigation complete; no suspect identified
8414e67385ef785261ab0a9995b2748bddefff9477d2de16539395385e325c3b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.493668,51.469668,On or near Bedfont Court,E01002444,Hillingdon 031A,Investigation complete; no suspect identified
fe3faa846eba0ccf99218030af87b75a3240bec0dcddfb08b44139331eeea180,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.452489,51.469799,On or near ,E01002444,Hillingdon 031A,Investigation complete; no suspect identified
70302af2fc1da68181ebb22bbb9642439cb961b132585e0b859ac2f88b1857a0,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
c9176fb94ff235e573d2745db0781c4e0820b4807bbd6a1645cdcadd8b598501,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
3dda9ea0df95f40710ed379f0511b574a012155ccf5f3353a5ded517affdeefb,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
c8857d9ed2c831d513f2574a2e035b9385bb69c2abb5005e82b654ba5570602e,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.451842,51.469708,On or near Airport/Airfield,E01002444,Hillingdon 031A,Investigation complete; no suspect identified
c813a5050abfff6b4faa8aaddb56c3d351b91fb8ff44fc75350f75ef11a95cfa,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.490059,51.471717,On or near WALLIS ROAD,E01002444,Hillingdon 031A,Investigation complete; no suspect identified
74f8e3fbdc33939211bf5f839935ee2d1068aa1caa7b5ccd3d456baa07d609ea,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.405284,51.517048,On or near ,E01002505,Hillingdon 026D,Investigation complete; no suspect identified
2c7cea8ef6757569a74a8fc458fc9073b6dd118424ec899ea45f540daea344a2,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.394240,51.572469,On or near ,E01002419,Hillingdon 006B,Investigation complete; no suspect identified
84a2ef109efd9f714de1a12bd48d8b7552e087f2565c3d5074f0e46eb76466b8,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.400501,51.527270,On or near Shakespeare Avenue,E01002393,Hillingdon 020B,Investigation complete; no suspect identified
389ed0c86d2f53522a3827cfaa6bc89e9e71059ac774a697aff45942ccc10a5a,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.386491,51.523535,On or near ,E01002544,Hillingdon 023B,Investigation complete; no suspect identified
57f3c93af14f0f402dab90e3a416b1c861fc681405918bf3fe13889ddf2c5362,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.386491,51.523535,On or near ,E01002544,Hillingdon 023B,Investigation complete; no suspect identified
040859677fe1853a48887f110e96fc4f095c63b8108130c6ec8a74e15823b912,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.424393,51.583075,On or near Broadwood Avenue,E01002430,Hillingdon 007A,Investigation complete; no suspect identified
3814ee3c170a27b905f6b95d6a026a8a923527fc4c834154283420fc32a6479f,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.496485,51.613353,On or near Heron Place,E01002438,Hillingdon 003A,Investigation complete; no suspect identified
3814ee3c170a27b905f6b95d6a026a8a923527fc4c834154283420fc32a6479f,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.496485,51.613353,On or near Heron Place,E01002438,Hillingdon 003A,Investigation complete; no suspect identified
50c8418b8ae581e30dffd03d01684a335bf67b22576004a7597c80bfe37ebbea,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.394297,51.514704,On or near Longford Close,E01002547,Hillingdon 023E,Investigation complete; no suspect identified
8eee527c34883ea16fe0d0a3afc0d1d79d80adf9282704bf6f5d1609deac3b55,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.494347,51.607265,On or near Anderson Close,E01002438,Hillingdon 003A,Investigation complete; no suspect identified
659b23eef9d0f69701b0fed6da433165a5ef36e476c7eba61fd4bec363624084,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.396891,51.576678,On or near Eastcote,E01002432,Hillingdon 006D,Investigation complete; no suspect identified
d6bf2abba6bec57c69203c7e214b2bf04afec2178a5b2aa8c3cb65999ad5f015,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.483169,51.543970,On or near How's Close,E01002521,Hillingdon 016C,Investigation complete; no suspect identified
0c91f36d8b55c766186035d258032c812628744cf7168e258a04ef1353866fd0,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.445147,51.564513,On or near ,E01002460,Hillingdon 011C,Investigation complete; no suspect identified
78f2fdb94cea51ce21401f84b991c34e30712bf15a488e1493b4c47d8f8d67f9,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.415018,51.523951,On or near Gledwood Avenue,E01002398,Hillingdon 021D,Investigation complete; no suspect identified
4678bff76fc25b17a22493c1ee376cdf047e1a8f04591eaf2aed2bfad99a8095,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.473179,51.510245,On or near STATION APPROACH,E01002554,Hillingdon 022F,Investigation complete; no suspect identified
bb045a922da42bd9935d22c9f82b96e37ec837d6bf658a5eac7eea63fcfd87f8,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.488815,51.542028,On or near ST JOHN'S ROAD,E01002520,Hillingdon 016B,Investigation complete; no suspect identified
25056824f5045f79ff06d24149d72fce254afb619f546ef14e4e8de96c66f09e,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.434158,51.503023,On or near MARLOW GARDENS,E01002487,Hillingdon 028B,Investigation complete; no suspect identified
c4287a4e10cda61fc059971ae211c52a77d287ae861b6ee7201ff2785e71f419,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.407749,51.512882,On or near HUGHES ROAD,E01002501,Hillingdon 026B,Investigation complete; no suspect identified
cca5549ee2fb13eceeae380b3775f410ff2027d9391ee959f0c1c699cb918b26,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.413798,51.525041,On or near MELROSE CLOSE,E01002394,Hillingdon 021A,Investigation complete; no suspect identified
33e977e41e089a0607587fd7bb61599fd1699b265ac5058a0daad0a2ef0b3520,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.465152,51.496967,On or near COLERIDGE WAY,E01002445,Hillingdon 029A,Investigation complete; no suspect identified
e55034c72123e9a796fdab8dbc1be704dfd3dc0c0626dee407bd05f9fd896a8d,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.044898,51.475651,On or near Hatcham Park Road,E01003299,Lewisham 003B,Investigation complete; no suspect identified
0053ec9da9a7a53a62cdd74dd8efdaf89471753049a83306a8c4478d6e036e11,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.027624,51.458483,On or near Adelaide Avenue,E01003276,Lewisham 014D,Investigation complete; no suspect identified
14ca74431b242b1140f2a3555930ffb23db926be61ea977eb5ea80a8798ebc82,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.029841,51.439428,On or near Exbury Road,E01003194,Lewisham 029B,Investigation complete; no suspect identified
e1aea60d9e93fc651b51ead4570141aeeba447c2952d106d188bf543e59e7a1b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.033373,51.430225,On or near ,E01003193,Lewisham 029A,Investigation complete; no suspect identified
c4ce8a6b0ca7fc63855cf790c7dbee7a531dab813c56909e760934c2683ffdea,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.032096,51.475662,On or near New Cross,E01003215,Lewisham 005E,Investigation complete; no suspect identified
7afc92461d02df4b65b061754e4109206c3d9a028de50028d092268f0f9adf96,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.002492,51.443377,On or near Wellmeadow Road,E01003220,Lewisham 022C,Investigation complete; no suspect identified
e195c000bcbbe0132ff542a172db44f2ae61307abca22f84dc44ccbb73cd661c,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.007367,51.436746,On or near Penderry Rise,E01003219,Lewisham 025B,Investigation complete; no suspect identified
f075fca7edbce0b763702798f7942f2989587bace4d69f95717d5edefbb82c2f,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.046470,51.430417,On or near Mayow Road,E01003313,Lewisham 027E,Investigation complete; no suspect identified
4c35313d8d6249854d8789c4339ba68747a579b2ba50ccad48014e1846ba4044,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.003886,51.425167,On or near Oakridge Lane,E01003243,Lewisham 038D,Investigation complete; no suspect identified
ac533e21992ec69863e54bea26b5820fe3362a161814b41253fd58207ac30bb9,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.014237,51.471728,On or near Copperwood Place,E01003205,Lewisham 007D,Investigation complete; no suspect identified
91318967e199caa45e7208cc496279bc75ee854040f388258a39cc260c2bd6db,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.047230,51.433182,On or near Acorn Way,E01003313,Lewisham 027E,Investigation complete; no suspect identified
2be61d79553a3711cc91c7817a22bcf1ba6d542c16191d8951350c048b19996f,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.017668,51.444736,On or near Plassy Road,E01003319,Lewisham 018A,Investigation complete; no suspect identified
45999aacba4501bab4b0c77dbdae56ebc2f8b36ee5ae4d50f2482debf45dc1fa,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.011860,51.433234,On or near Jennifer Road,E01003351,Lewisham 026C,Investigation complete; no suspect identified
27a288b5e5874598fed8f9fcedb55d277ccf24c01eafe620da4697e3684a0cfb,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.056870,51.423666,On or near Copeman Close,E01003328,Lewisham 035C,Investigation complete; no suspect identified
52d680690fe0e5de6722b5cbea1723e1f7153f00b783e2a4e514ef758b89c270,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.036426,51.462021,On or near Harcourt Road,E01003214,Lewisham 008D,Investigation complete; no suspect identified
52d680690fe0e5de6722b5cbea1723e1f7153f00b783e2a4e514ef758b89c270,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.036426,51.462021,On or near Harcourt Road,E01003214,Lewisham 008D,Investigation complete; no suspect identified
52d680690fe0e5de6722b5cbea1723e1f7153f00b783e2a4e514ef758b89c270,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.036426,51.462021,On or near Harcourt Road,E01003214,Lewisham 008D,Investigation complete; no suspect identified
16eb1ead2e191c4eac07f945892a6d11a12f990f1c212777786a455d24b6c402,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.070940,51.454347,On or near Vision Terrace,E01003955,Southwark 028B,Investigation complete; no suspect identified
1841e7e07dde2539d52671abd27dda54af06e81a945a4aa55d7d52680be716ea,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.068736,51.455399,On or near B219,E01003955,Southwark 028B,Investigation complete; no suspect identified
31ba0e0ce1b66dd2cfe2453aedb3598ba7a1eafc4b6fc4d33154a8b9d279281e,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.109976,51.497878,On or near ,E01003014,Lambeth 036B,Investigation complete; no suspect identified
ea2b61057c236774e0c42fdd633e8c6e88f548ce0ff32332d0748d7857b79709,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.094831,51.503811,On or near ,E01003929,Southwark 002B,Investigation complete; no suspect identified
6bb92bd94e47b66d69a8f2a4b821f57a7415b0707f24906dc8db6318c0c90c94,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.086692,51.504452,On or near ,E01003981,Southwark 006F,Investigation complete; no suspect identified
