ward_name,month_num,predicted_burglaries,actual_burglaries
Little Ilford Ward,11,5.843429,5
Little Ilford Ward,12,5.1848993,8
Little Venice Ward,1,8.845823,12
Little Venice Ward,2,8.479198,6
Little Venice Ward,3,7.849075,6
Little Venice Ward,4,7.2767124,12
Little Venice Ward,5,7.536874,8
Little Venice Ward,6,7.5803094,5
Little Venice Ward,7,7.3441014,9
Little Venice Ward,8,6.647175,7
Little Venice Ward,9,6.863534,4
Little Venice Ward,10,7.695037,9
Little Venice Ward,11,7.602465,6
Little Venice Ward,12,7.135858,8
London Bridge & West Bermondsey Ward,1,13.711336,16
London Bridge & West Bermondsey Ward,2,13.653038,13
London Bridge & West Bermondsey Ward,3,14.060399,18
London Bridge & West Bermondsey Ward,4,13.508575,17
London Bridge & West Bermondsey Ward,5,12.906657,13
London Bridge & West Bermondsey Ward,6,12.593865,11
London Bridge & West Bermondsey Ward,7,11.961699,13
London Bridge & West Bermondsey Ward,8,11.745994,14
London Bridge & West Bermondsey Ward,9,12.345292,10
London Bridge & West Bermondsey Ward,10,11.718086,26
London Bridge & West Bermondsey Ward,11,12.064851,16
London Bridge & West Bermondsey Ward,12,11.253511,15
London Fields Ward,1,16.517618,29
London Fields Ward,2,15.588762,26
London Fields Ward,3,17.868048,15
London Fields Ward,4,15.737198,20
London Fields Ward,5,16.930637,15
London Fields Ward,6,16.071445,11
London Fields Ward,7,14.91519,10
London Fields Ward,8,14.49726,8
London Fields Ward,9,14.043124,9
London Fields Ward,10,13.56833,9
London Fields Ward,11,12.837524,10
London Fields Ward,12,11.914221,13
Longbridge Ward,1,3.9309375,6
Longbridge Ward,2,3.9352388,3
Longbridge Ward,3,3.34549,4
Longbridge Ward,4,2.7922728,4
Longbridge Ward,5,3.1425166,3
Longbridge Ward,6,3.390122,2
Longbridge Ward,7,3.1153395,2
Longbridge Ward,8,2.7259965,4
Longbridge Ward,9,3.1203685,2
Longbridge Ward,10,3.2486563,5
Longbridge Ward,11,3.66729,5
Longbridge Ward,12,3.4866962,6
Longlands Ward,1,2.1918693,2
Longlands Ward,2,1.3650836,1
Longlands Ward,3,1.5143272,1
Longlands Ward,4,1.1075534,1
Longlands Ward,5,1.3643267,0
Longlands Ward,6,1.1398222,1
Longlands Ward,7,1.1789963,2
Longlands Ward,8,1.1874608,0
Longlands Ward,9,1.2822646,0
Longlands Ward,10,1.5288211,3
Longlands Ward,11,1.9904649,2
Longlands Ward,12,1.59002,4
Longthornton Ward,1,3.5897448,5
Longthornton Ward,2,3.0887797,3
Longthornton Ward,3,3.1755502,7
Longthornton Ward,4,2.8034194,4
Longthornton Ward,5,2.672056,5
Longthornton Ward,6,2.998545,10
Longthornton Ward,7,4.357687,7
Longthornton Ward,8,4.3613834,1
Longthornton Ward,9,3.7337456,1
Longthornton Ward,10,3.9697673,1
Longthornton Ward,11,4.10211,5
Longthornton Ward,12,4.24869,4
Lower Edmonton Ward,1,9.130888,9
Lower Edmonton Ward,2,8.776659,11
Lower Edmonton Ward,3,8.536609,5
Lower Edmonton Ward,4,7.0794196,11
Lower Edmonton Ward,5,7.091782,6
Lower Edmonton Ward,6,7.027096,7
Lower Edmonton Ward,7,7.0411115,11
Lower Edmonton Ward,8,7.877474,7
Lower Edmonton Ward,9,7.1519847,6
Lower Edmonton Ward,10,7.6478124,6
Lower Edmonton Ward,11,7.4510365,9
Lower Edmonton Ward,12,7.512524,3
Lower Morden Ward,1,2.9859166,2
Lower Morden Ward,2,2.3858323,2
Lower Morden Ward,3,2.056628,5
Lower Morden Ward,4,1.7384005,1
Lower Morden Ward,5,1.5377015,1
Lower Morden Ward,6,1.507309,2
Lower Morden Ward,7,1.6244525,3
Lower Morden Ward,8,1.9855146,1
Lower Morden Ward,9,1.9340725,3
Lower Morden Ward,10,2.10463,3
Lower Morden Ward,11,2.5110517,2
Lower Morden Ward,12,2.0417652,2
Loxford Ward,1,5.127277,6
Loxford Ward,2,4.9867883,6
Loxford Ward,3,5.1787114,7
Loxford Ward,4,4.4213395,4
Loxford Ward,5,4.711887,9
Loxford Ward,6,4.596578,11
Loxford Ward,7,5.24945,9
Loxford Ward,8,5.421825,5
Loxford Ward,9,4.948217,11
Loxford Ward,10,6.306766,7
Loxford Ward,11,6.7597985,1
Loxford Ward,12,5.9135437,8
Maida Vale Ward,1,8.693135,19
Maida Vale Ward,2,8.503197,6
Maida Vale Ward,3,8.017756,11
Maida Vale Ward,4,7.655096,11
Maida Vale Ward,5,7.9855294,9
Maida Vale Ward,6,8.401498,6
Maida Vale Ward,7,7.4581084,11
Maida Vale Ward,8,7.429903,10
Maida Vale Ward,9,8.103426,8
Maida Vale Ward,10,8.756986,7
Maida Vale Ward,11,8.55203,8
Maida Vale Ward,12,8.077434,9
Manor Park Ward,1,5.70948,1
Manor Park Ward,2,4.297877,6
Manor Park Ward,3,4.9754195,5
Manor Park Ward,4,4.3627224,5
Manor Park Ward,5,4.6432285,6
Manor Park Ward,6,4.1538525,6
Manor Park Ward,7,4.303521,9
Manor Park Ward,8,4.632448,12
Manor Park Ward,9,5.4439545,7
Manor Park Ward,10,5.862024,5
Manor Park Ward,11,5.571421,2
Manor Park Ward,12,5.389596,10
Markhouse Ward,1,3.5739353,1
Markhouse Ward,2,2.7786987,4
Markhouse Ward,3,2.7666886,2
Markhouse Ward,4,2.3948622,2
Markhouse Ward,5,2.613857,10
Markhouse Ward,6,3.9538152,0
Markhouse Ward,7,2.8162897,6
Markhouse Ward,8,3.3774261,1
Markhouse Ward,9,2.6655211,3
Markhouse Ward,10,3.3283758,3
Markhouse Ward,11,3.5412095,2
Markhouse Ward,12,2.9549847,1
Marlborough Ward,1,5.656766,11
Marlborough Ward,2,5.889172,3
Marlborough Ward,3,5.7590146,4
Marlborough Ward,4,4.5069633,2
Marlborough Ward,5,4.182955,7
Marlborough Ward,6,4.5770597,3
Marlborough Ward,7,4.0495734,9
Marlborough Ward,8,4.071848,3
Marlborough Ward,9,3.9984212,5
Marlborough Ward,10,4.386231,4
Marlborough Ward,11,4.921791,2
Marlborough Ward,12,4.5013485,2
Marshalls & Rise Park Ward,1,4.824057,2
Marshalls & Rise Park Ward,2,3.7827013,2
Marshalls & Rise Park Ward,3,3.5916345,3
Marshalls & Rise Park Ward,4,2.6720061,4
Marshalls & Rise Park Ward,5,3.1065714,12
Marshalls & Rise Park Ward,6,4.2751703,1
Marshalls & Rise Park Ward,7,3.3894818,2
Marshalls & Rise Park Ward,8,2.572947,1
Marshalls & Rise Park Ward,9,2.7870154,2
Marshalls & Rise Park Ward,10,3.2694304,4
Marshalls & Rise Park Ward,11,3.9050434,19
Marshalls & Rise Park Ward,12,5.314639,7
Maryland Ward,1,5.036556,9
Maryland Ward,2,5.1409106,9
Maryland Ward,3,5.0615788,5
Maryland Ward,4,4.1935377,4
Maryland Ward,5,4.47768,8
Maryland Ward,6,4.9687824,5
Maryland Ward,7,4.5094604,7
Maryland Ward,8,4.625864,17
Maryland Ward,9,5.635973,10
Maryland Ward,10,6.4901414,10
Maryland Ward,11,6.7777286,3
Maryland Ward,12,6.184952,2
Marylebone Ward,1,32.54233,29
Marylebone Ward,2,29.734604,15
Marylebone Ward,3,28.238207,20
Marylebone Ward,4,26.491217,28
Marylebone Ward,5,27.00674,29
Marylebone Ward,6,26.75881,15
Marylebone Ward,7,24.825426,43
Marylebone Ward,8,26.501974,39
Marylebone Ward,9,29.184612,19
Marylebone Ward,10,27.746553,22
Marylebone Ward,11,25.989697,29
Marylebone Ward,12,27.31295,32
Mawneys Ward,1,4.481022,7
Mawneys Ward,2,4.209743,1
Mawneys Ward,3,3.802282,3
Mawneys Ward,4,3.2318265,6
Mawneys Ward,5,3.7447546,6
Mawneys Ward,6,3.2516258,13
Mawneys Ward,7,4.5641904,0
Mawneys Ward,8,3.642756,11
Mawneys Ward,9,4.4278646,6
Mawneys Ward,10,5.4037066,6
Mawneys Ward,11,5.3644404,7
Mawneys Ward,12,5.6535206,1
Mayesbrook Ward,1,4.804593,1
Mayesbrook Ward,2,4.315527,6
Mayesbrook Ward,3,4.741534,1
Mayesbrook Ward,4,3.7673542,4
Mayesbrook Ward,5,4.2685223,1
Mayesbrook Ward,6,3.372709,1
Mayesbrook Ward,7,3.596861,5
Mayesbrook Ward,8,3.9558408,3
Mayesbrook Ward,9,3.6285667,5
Mayesbrook Ward,10,3.9139433,8
Mayesbrook Ward,11,4.4604497,4
Mayesbrook Ward,12,4.587336,2
Mayfield Ward,1,5.3979545,3
Mayfield Ward,2,4.2302904,2
Mayfield Ward,3,4.458765,7
Mayfield Ward,4,4.606276,9
Mayfield Ward,5,5.235872,3
Mayfield Ward,6,4.30916,3
Mayfield Ward,7,3.823895,0
Mayfield Ward,8,3.6772535,9
Mayfield Ward,9,4.7474685,6
Mayfield Ward,10,5.255787,4
Mayfield Ward,11,5.091285,4
Mayfield Ward,12,5.2016196,5
Merton Park Ward,1,3.7645748,2
Merton Park Ward,2,2.6501918,0
Merton Park Ward,3,2.6031199,2
Merton Park Ward,4,2.4194262,3
Merton Park Ward,5,2.7257798,2
Merton Park Ward,6,2.2393043,0
Merton Park Ward,7,1.9213978,3
Merton Park Ward,8,2.006176,3
Merton Park Ward,9,2.137495,0
Merton Park Ward,10,2.224402,3
Merton Park Ward,11,2.507554,4
Merton Park Ward,12,2.5890868,4
Middle Park & Horn Park Ward,1,3.895101,6
Middle Park & Horn Park Ward,2,3.2777195,2
Middle Park & Horn Park Ward,3,3.1246753,2
Middle Park & Horn Park Ward,4,2.6763058,0
Middle Park & Horn Park Ward,5,2.766628,2
Middle Park & Horn Park Ward,6,3.0879118,1
Middle Park & Horn Park Ward,7,2.867416,0
Middle Park & Horn Park Ward,8,2.126227,0
Middle Park & Horn Park Ward,9,2.246623,1
Middle Park & Horn Park Ward,10,2.2007635,2
Middle Park & Horn Park Ward,11,2.2947161,2
Middle Park & Horn Park Ward,12,2.183731,6
Mildmay Ward,1,8.752433,10
Mildmay Ward,2,8.591988,5
Mildmay Ward,3,7.5593104,12
Mildmay Ward,4,7.9411945,9
Mildmay Ward,5,7.806349,3
Mildmay Ward,6,8.069295,3
Mildmay Ward,7,7.446148,8
Mildmay Ward,8,7.4540205,3
Mildmay Ward,9,7.385105,3
Mildmay Ward,10,7.1887417,3
Mildmay Ward,11,6.153329,12
Mildmay Ward,12,6.8203893,6
Mile End Ward,1,11.199655,10
Mile End Ward,2,11.251617,8
Mile End Ward,3,10.78949,9
Mile End Ward,4,9.826128,17
Mile End Ward,5,10.399759,10
Mile End Ward,6,10.466157,9
Mile End Ward,7,10.423436,11
Mile End Ward,8,10.868729,16
Mile End Ward,9,10.9775505,9
Mile End Ward,10,11.393122,17
Mile End Ward,11,12.063347,21
Mile End Ward,12,12.076578,17
Mill Hill Ward,1,6.9227643,5
Mill Hill Ward,2,5.224614,14
Mill Hill Ward,3,6.0961094,11
Mill Hill Ward,4,5.885344,4
Mill Hill Ward,5,4.9878483,5
Mill Hill Ward,6,4.256366,4
Mill Hill Ward,7,4.8520737,8
Mill Hill Ward,8,5.1877127,5
Mill Hill Ward,9,4.6347537,13
Mill Hill Ward,10,5.949542,5
Mill Hill Ward,11,5.990119,10
Mill Hill Ward,12,6.172618,20
Monkhams Ward,1,2.9588523,3
Monkhams Ward,2,2.2527356,5
Monkhams Ward,3,2.2689393,1
Monkhams Ward,4,1.7682979,3
Monkhams Ward,5,2.0372856,2
Monkhams Ward,6,1.9226855,6
Monkhams Ward,7,2.8632257,1
Monkhams Ward,8,2.2378705,5
Monkhams Ward,9,2.369522,7
Monkhams Ward,10,3.7901764,6
Monkhams Ward,11,3.9205582,4
Monkhams Ward,12,3.6762438,5
Mortlake & Barnes Common Ward,1,7.247134,9
Mortlake & Barnes Common Ward,2,5.712867,7
Mortlake & Barnes Common Ward,3,5.4025373,2
Mortlake & Barnes Common Ward,4,4.4453425,3
Mortlake & Barnes Common Ward,5,5.0460973,7
Mortlake & Barnes Common Ward,6,5.261757,10
Mortlake & Barnes Common Ward,7,5.4509215,3
Mortlake & Barnes Common Ward,8,4.366361,8
Mortlake & Barnes Common Ward,9,4.4895635,3
Mortlake & Barnes Common Ward,10,5.166637,4
Mortlake & Barnes Common Ward,11,5.3401017,4
Mortlake & Barnes Common Ward,12,5.008152,5
Motspur Park & Old Malden East Ward,1,2.5612228,1
Motspur Park & Old Malden East Ward,2,2.5724874,0
Motspur Park & Old Malden East Ward,3,1.7657998,4
Motspur Park & Old Malden East Ward,4,1.5373031,1
Motspur Park & Old Malden East Ward,5,1.5909698,3
Motspur Park & Old Malden East Ward,6,1.5153588,1
Motspur Park & Old Malden East Ward,7,1.4842465,3
Motspur Park & Old Malden East Ward,8,1.845691,2
Motspur Park & Old Malden East Ward,9,1.890664,0
Motspur Park & Old Malden East Ward,10,1.7418121,0
Motspur Park & Old Malden East Ward,11,2.177292,2
Motspur Park & Old Malden East Ward,12,1.7406769,0
Mottingham Ward,1,4.343156,7
Mottingham Ward,2,4.553128,6
Mottingham Ward,3,4.6082177,3
Mottingham Ward,4,3.8572369,5
Mottingham Ward,5,4.316853,7
Mottingham Ward,6,4.476994,4
Mottingham Ward,7,4.4673934,7
Mottingham Ward,8,4.8129888,6
Mottingham Ward,9,5.1160226,2
Mottingham Ward,10,4.871647,6
Mottingham Ward,11,5.8896976,5
Mottingham Ward,12,5.423658,4
"Mottingham, Coldharbour & New Eltham Ward",1,2.972533,2
"Mottingham, Coldharbour & New Eltham Ward",2,2.540489,2
"Mottingham, Coldharbour & New Eltham Ward",3,2.3112347,3
"Mottingham, Coldharbour & New Eltham Ward",4,2.2899117,4
"Mottingham, Coldharbour & New Eltham Ward",5,1.9813441,9
"Mottingham, Coldharbour & New Eltham Ward",6,2.7098281,5
"Mottingham, Coldharbour & New Eltham Ward",7,2.358218,2
"Mottingham, Coldharbour & New Eltham Ward",8,2.025246,3
"Mottingham, Coldharbour & New Eltham Ward",9,2.929096,1
"Mottingham, Coldharbour & New Eltham Ward",10,3.295433,4
"Mottingham, Coldharbour & New Eltham Ward",11,3.890628,7
"Mottingham, Coldharbour & New Eltham Ward",12,3.8947983,7
Munster Ward,1,6.3128467,3
Munster Ward,2,5.797959,6
Munster Ward,3,5.9307733,8
Munster Ward,4,5.6472125,6
Munster Ward,5,5.5239244,4
Munster Ward,6,5.093502,5
Munster Ward,7,4.6810064,4
Munster Ward,8,4.5852675,8
Munster Ward,9,4.95927,5
Munster Ward,10,4.8071036,7
Munster Ward,11,5.179506,5
Munster Ward,12,5.1492887,5
Muswell Hill Ward,1,5.076657,6
Muswell Hill Ward,2,4.7930875,3
Muswell Hill Ward,3,4.6030316,2
Muswell Hill Ward,4,4.11656,5
Muswell Hill Ward,5,4.6627846,2
Muswell Hill Ward,6,4.205651,5
Muswell Hill Ward,7,3.978351,3
Muswell Hill Ward,8,3.5782547,5
Muswell Hill Ward,9,3.44384,6
Muswell Hill Ward,10,4.428092,5
Muswell Hill Ward,11,4.1982102,4
Muswell Hill Ward,12,4.4326744,5
Myatt's Fields Ward,1,5.0097013,5
Myatt's Fields Ward,2,4.71039,8
Myatt's Fields Ward,3,5.30448,6
Myatt's Fields Ward,4,5.2434883,6
Myatt's Fields Ward,5,4.9872427,1
Myatt's Fields Ward,6,4.6162233,4
Myatt's Fields Ward,7,5.1051025,5
Myatt's Fields Ward,8,5.2695556,8
Myatt's Fields Ward,9,5.162762,7
Myatt's Fields Ward,10,5.359506,6
Myatt's Fields Ward,11,5.5075603,9
Myatt's Fields Ward,12,5.590074,3
New Addington North Ward,1,2.7331784,1
New Addington North Ward,2,2.1476343,2
New Addington North Ward,3,2.3708081,5
New Addington North Ward,4,2.5028174,2
New Addington North Ward,5,2.4023924,0
New Addington North Ward,6,2.2138307,2
New Addington North Ward,7,1.8180596,2
New Addington North Ward,8,2.1366327,0
New Addington North Ward,9,2.117957,3
New Addington North Ward,10,2.1847003,2
New Addington North Ward,11,2.2262201,0
New Addington North Ward,12,2.1194298,3
New Addington South Ward,1,3.6849253,4
New Addington South Ward,2,2.8685522,7
New Addington South Ward,3,3.2750561,5
New Addington South Ward,4,2.3748834,1
New Addington South Ward,5,2.6079862,3
New Addington South Ward,6,3.0025609,3
New Addington South Ward,7,3.2764473,3
New Addington South Ward,8,3.2161887,2
New Addington South Ward,9,2.7104745,2
New Addington South Ward,10,2.4203897,4
New Addington South Ward,11,3.1478105,1
New Addington South Ward,12,3.2017841,5
New Cross Gate Ward,1,6.3109293,9
New Cross Gate Ward,2,5.8834896,5
New Cross Gate Ward,3,5.9385104,8
New Cross Gate Ward,4,5.503415,7
New Cross Gate Ward,5,6.129464,7
New Cross Gate Ward,6,6.163757,4
New Cross Gate Ward,7,5.958462,6
New Cross Gate Ward,8,5.474063,10
New Cross Gate Ward,9,6.020061,11
New Cross Gate Ward,10,6.734674,0
New Cross Gate Ward,11,5.9826074,4
New Cross Gate Ward,12,5.803866,8
New Malden Village Ward,1,5.368224,10
New Malden Village Ward,2,5.4069114,4
New Malden Village Ward,3,4.8675423,8
New Malden Village Ward,4,4.5571346,6
New Malden Village Ward,5,5.39531,3
New Malden Village Ward,6,5.021454,6
New Malden Village Ward,7,4.799895,5
New Malden Village Ward,8,4.4355536,0
New Malden Village Ward,9,4.4270387,0
New Malden Village Ward,10,4.3229814,1
New Malden Village Ward,11,4.383671,4
New Malden Village Ward,12,4.404415,7
New Southgate Ward,1,4.00415,4
New Southgate Ward,2,3.9682822,6
New Southgate Ward,3,3.7797472,4
New Southgate Ward,4,3.129865,4
New Southgate Ward,5,3.5853043,5
New Southgate Ward,6,3.2824342,1
New Southgate Ward,7,3.359366,4
New Southgate Ward,8,3.5205712,8
New Southgate Ward,9,4.0384607,4
New Southgate Ward,10,4.234523,4
New Southgate Ward,11,4.5455565,4
New Southgate Ward,12,4.5451007,7
Newbury Ward,1,3.4848895,4
Newbury Ward,2,2.8576822,6
Newbury Ward,3,3.1514363,3
Newbury Ward,4,2.331185,1
Newbury Ward,5,2.2365146,7
Newbury Ward,6,3.3680875,3
Newbury Ward,7,3.5630326,6
Newbury Ward,8,3.5909548,5
Newbury Ward,9,3.318988,2
Newbury Ward,10,3.835416,5
Newbury Ward,11,4.4349546,3
Newbury Ward,12,4.502165,0
Newington Ward,1,5.600924,3
Newington Ward,2,5.1500645,4
Newington Ward,3,5.1319003,5
Newington Ward,4,4.4731364,7
Newington Ward,5,4.9801726,5
Newington Ward,6,4.4258227,3
Newington Ward,7,4.4160123,4
Newington Ward,8,4.4940457,8
Newington Ward,9,4.8347907,5
Newington Ward,10,4.733378,8
Newington Ward,11,4.9988422,5
Newington Ward,12,4.8714657,9
Nine Elms Ward,1,4.4625697,6
Nine Elms Ward,2,4.60932,3
Nine Elms Ward,3,4.1682405,9
Nine Elms Ward,4,4.0146227,1
Nine Elms Ward,5,4.434636,5
Nine Elms Ward,6,4.618607,8
Nine Elms Ward,7,4.505426,8
Nine Elms Ward,8,4.79847,6
Nine Elms Ward,9,4.8174434,4
Nine Elms Ward,10,4.7011433,6
Nine Elms Ward,11,4.9319897,6
Nine Elms Ward,12,4.814771,7
Noel Park Ward,1,11.911714,6
Noel Park Ward,2,9.97735,8
Noel Park Ward,3,9.337343,10
Noel Park Ward,4,9.228287,8
Noel Park Ward,5,9.087804,11
Noel Park Ward,6,9.055067,7
Noel Park Ward,7,8.968144,7
Noel Park Ward,8,8.709736,6
Noel Park Ward,9,8.214737,12
Noel Park Ward,10,8.607033,7
Noel Park Ward,11,8.781409,9
Noel Park Ward,12,7.824028,9
Norbiton Ward,1,3.9769807,3
Norbiton Ward,2,3.8122172,3
Norbiton Ward,3,3.429569,6
Norbiton Ward,4,3.0125685,4
Norbiton Ward,5,3.0620375,4
Norbiton Ward,6,2.71951,4
Norbiton Ward,7,3.0584974,1
Norbiton Ward,8,3.14414,1
Norbiton Ward,9,3.0816615,1
Norbiton Ward,10,3.0983686,8
Norbiton Ward,11,4.021913,2
Norbiton Ward,12,3.3274508,5
Norbury & Pollards Hill Ward,1,4.5585737,7
Norbury & Pollards Hill Ward,2,4.352686,8
Norbury & Pollards Hill Ward,3,4.6731124,5
Norbury & Pollards Hill Ward,4,3.8395815,5
Norbury & Pollards Hill Ward,5,3.6468277,3
Norbury & Pollards Hill Ward,6,3.7578073,10
Norbury & Pollards Hill Ward,7,4.838934,7
Norbury & Pollards Hill Ward,8,4.6336064,14
Norbury & Pollards Hill Ward,9,5.6450605,4
Norbury & Pollards Hill Ward,10,5.577754,8
Norbury & Pollards Hill Ward,11,5.8501177,4
Norbury & Pollards Hill Ward,12,5.498885,9
Norbury Park Ward,1,3.8651028,3
Norbury Park Ward,2,3.5136173,2
Norbury Park Ward,3,2.7572973,5
Norbury Park Ward,4,2.39914,5
Norbury Park Ward,5,3.0723972,4
Norbury Park Ward,6,3.4245565,6
Norbury Park Ward,7,3.4865122,7
Norbury Park Ward,8,3.5984442,4
Norbury Park Ward,9,3.5338776,1
Norbury Park Ward,10,3.8791578,2
Norbury Park Ward,11,3.8863475,6
Norbury Park Ward,12,4.292433,1
Norland Ward,1,4.6419134,4
Norland Ward,2,3.6763964,4
Norland Ward,3,3.781656,5
Norland Ward,4,3.5234487,4
Norland Ward,5,3.7517207,2
Norland Ward,6,3.4712048,4
Norland Ward,7,3.82657,4
Norland Ward,8,3.9845343,6
Norland Ward,9,4.305043,5
Norland Ward,10,4.4816327,6
Norland Ward,11,4.8121386,4
Norland Ward,12,4.70011,10
North Acton Ward,1,11.521491,12
North Acton Ward,2,9.823113,13
North Acton Ward,3,10.838122,12
North Acton Ward,4,9.657177,11
North Acton Ward,5,10.04163,7
North Acton Ward,6,9.255938,9
North Acton Ward,7,9.917245,14
North Acton Ward,8,9.434238,9
North Acton Ward,9,9.694433,7
North Acton Ward,10,8.937851,11
North Acton Ward,11,10.036146,15
North Acton Ward,12,9.657694,5
North Bermondsey Ward,1,10.029948,8
North Bermondsey Ward,2,8.855695,6
North Bermondsey Ward,3,9.297266,5
North Bermondsey Ward,4,7.4237757,11
North Bermondsey Ward,5,7.591661,14
North Bermondsey Ward,6,7.6876216,6
North Bermondsey Ward,7,7.169884,9
North Bermondsey Ward,8,6.4668865,11
North Bermondsey Ward,9,6.777874,12
North Bermondsey Ward,10,8.257515,12
North Bermondsey Ward,11,8.748252,13
North Bermondsey Ward,12,8.499876,5
North Cheam Ward,1,2.893111,2
North Cheam Ward,2,2.6224558,2
North Cheam Ward,3,2.2013023,2
North Cheam Ward,4,1.5280517,8
North Cheam Ward,5,2.2866127,2
North Cheam Ward,6,1.5627182,1
North Cheam Ward,7,1.6083688,4
North Cheam Ward,8,2.0626662,3
North Cheam Ward,9,2.280282,1
North Cheam Ward,10,2.438994,3
North Cheam Ward,11,2.3551223,3
North Cheam Ward,12,2.4527822,0
North Greenford Ward,1,5.973239,7
North Greenford Ward,2,5.1745954,5
North Greenford Ward,3,4.8011293,5
North Greenford Ward,4,4.2461677,2
North Greenford Ward,5,4.359632,3
North Greenford Ward,6,4.165229,3
North Greenford Ward,7,4.206584,4
North Greenford Ward,8,4.109841,0
North Greenford Ward,9,3.7112863,3
North Greenford Ward,10,4.0054684,16
North Greenford Ward,11,6.176353,7
North Greenford Ward,12,5.9227986,8
North Hanwell Ward,1,5.389534,5
North Hanwell Ward,2,5.300533,9
North Hanwell Ward,3,5.5726986,4
North Hanwell Ward,4,5.1649637,4
North Hanwell Ward,5,5.380175,2
North Hanwell Ward,6,4.8113775,1
North Hanwell Ward,7,4.441732,3
North Hanwell Ward,8,4.633459,3
North Hanwell Ward,9,4.363706,3
North Hanwell Ward,10,4.3089423,10
North Hanwell Ward,11,5.45177,3
North Hanwell Ward,12,4.847962,7
North Harrow Ward,1,2.914882,1
North Harrow Ward,2,2.4467335,2
North Harrow Ward,3,2.8227968,1
North Harrow Ward,4,1.9804889,0
North Harrow Ward,5,2.192726,0
North Harrow Ward,6,1.5652418,1
North Harrow Ward,7,1.4523351,2
North Harrow Ward,8,1.4598709,0
North Harrow Ward,9,1.5556034,3
North Harrow Ward,10,2.084815,3
North Harrow Ward,11,2.4375627,3
North Harrow Ward,12,2.2029557,3
North Richmond Ward,1,7.1017084,5
North Richmond Ward,2,6.226928,9
North Richmond Ward,3,5.595108,5
North Richmond Ward,4,5.2117577,3
North Richmond Ward,5,5.774611,3
North Richmond Ward,6,4.885806,5
North Richmond Ward,7,4.4741907,2
North Richmond Ward,8,4.213109,4
North Richmond Ward,9,3.875012,4
North Richmond Ward,10,4.1469345,0
North Richmond Ward,11,4.1159563,4
North Richmond Ward,12,4.0547047,2
North Walworth Ward,1,15.026347,27
North Walworth Ward,2,16.321913,6
North Walworth Ward,3,13.262484,11
North Walworth Ward,4,12.915531,20
North Walworth Ward,5,13.464335,19
North Walworth Ward,6,13.358675,8
North Walworth Ward,7,12.738292,13
North Walworth Ward,8,12.308254,24
North Walworth Ward,9,12.617904,20
North Walworth Ward,10,13.377144,29
North Walworth Ward,11,15.059414,19
North Walworth Ward,12,15.632185,22
Northbury Ward,1,6.370466,13
Northbury Ward,2,6.8941307,7
Northbury Ward,3,6.6016436,6
Northbury Ward,4,5.788353,7
Northbury Ward,5,5.753745,12
Northbury Ward,6,6.2269487,1
Northbury Ward,7,5.835441,7
Northbury Ward,8,5.443494,9
Northbury Ward,9,5.179162,2
Northbury Ward,10,5.1237535,6
Northbury Ward,11,5.968299,4
Northbury Ward,12,5.1205187,7
Northcote Ward,1,5.0365725,8
Northcote Ward,2,4.8465815,4
Northcote Ward,3,4.8661184,4
Northcote Ward,4,4.32355,6
Northcote Ward,5,4.449519,4
Northcote Ward,6,4.0006104,5
Northcote Ward,7,4.187926,3
Northcote Ward,8,3.8343039,2
Northcote Ward,9,3.3018901,2
Northcote Ward,10,3.5297701,3
Northcote Ward,11,3.5800817,2
Northcote Ward,12,3.1546412,0
Northfield Ward,1,7.652069,10
Northfield Ward,2,6.9076653,5
Northfield Ward,3,5.5743833,6
Northfield Ward,4,4.7448397,6
Northfield Ward,5,5.5189686,0
Northfield Ward,6,5.61395,2
Northfield Ward,7,5.0137205,4
Northfield Ward,8,4.512038,2
Northfield Ward,9,4.270713,2
Northfield Ward,10,4.005911,2
Northfield Ward,11,4.069209,2
Northfield Ward,12,4.005123,3
Northolt Mandeville Ward,1,6.7346153,3
Northolt Mandeville Ward,2,5.98564,7
Northolt Mandeville Ward,3,6.307749,3
Northolt Mandeville Ward,4,4.9899726,5
Northolt Mandeville Ward,5,5.6889753,5
Northolt Mandeville Ward,6,5.006198,7
Northolt Mandeville Ward,7,4.9437213,3
Northolt Mandeville Ward,8,4.424376,1
Northolt Mandeville Ward,9,4.570007,4
Northolt Mandeville Ward,10,4.9884157,6
Northolt Mandeville Ward,11,5.566239,4
Northolt Mandeville Ward,12,4.90473,9
Northolt West End Ward,1,5.191713,8
Northolt West End Ward,2,4.9977694,5
Northolt West End Ward,3,5.1046853,2
Northolt West End Ward,4,4.167315,3
Northolt West End Ward,5,4.66434,1
Northolt West End Ward,6,4.499141,2
Northolt West End Ward,7,4.362815,6
Northolt West End Ward,8,4.3147016,1
Northolt West End Ward,9,3.8559484,9
Northolt West End Ward,10,4.7202086,3
Northolt West End Ward,11,4.81794,1
Northolt West End Ward,12,4.5182753,2
Northumberland Heath Ward,1,4.385967,3
Northumberland Heath Ward,2,3.7840111,0
Northumberland Heath Ward,3,3.438346,1
Northumberland Heath Ward,4,2.1099854,5
Northumberland Heath Ward,5,2.677548,2
Northumberland Heath Ward,6,2.7060378,1
Northumberland Heath Ward,7,2.3404644,1
Northumberland Heath Ward,8,1.9816937,1
Northumberland Heath Ward,9,2.1231353,1
Northumberland Heath Ward,10,2.2878299,4
Northumberland Heath Ward,11,2.597828,2
